fuente,archivo,id_original,nombre_original,id_atleta_global,tipo_match,nivel_confianza,criterio_match,score_fuzzy,estado,candidatos
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128512,Wang Lina,181900,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[41277,51786,105491]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128513,Wang Lina,181901,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[41277,51786,105491]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128514,Wang Lina,181902,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[41277,51786,105491]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128518,Wang Liping,181903,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[24230,82771]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128519,Wang Liping,181904,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[24230,82771]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128528,Wang Min,181905,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[107635,120208]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128529,Wang Min,181906,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[107635,120208]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128535,Wang Na,181907,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[106630,127193]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128536,Wang Na,181908,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[106630,127193]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128537,Wang Nan,181909,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[34258,112089,115942,118175]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128538,Wang Nan,181910,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[34258,112089,115942,118175]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128539,Wang Nan,181911,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[93209,138268]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128540,Wang Nan,181912,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[34258,112089,115942,118175]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128541,Wang Nan,181913,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[34258,112089,115942,118175]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128544,Wang Qiang,181914,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[115711,133938]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128569,Wang Tao,181916,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[2318,120279]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128570,Wang Tao,181917,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[2318,120279]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128577,Wang Wei,181918,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[21322,112090,133652]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128578,Wang Wei,181919,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[21322,112090,133652]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128580,Wang Wei,181920,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[21322,112090,133652]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128585,Wang Weiyi,181921,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[98025,120285]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128586,Wang Weiyi,181922,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[98025,120285]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128595,Wang Xiaoli,181924,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[120063,120085]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128596,Wang Xiaoli,181925,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[120063,120085]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128599,Wang Xiaoyan,181926,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[28052,82347,107949]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128600,Wang Xiaoyan,181927,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[28052,82347,107949]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128601,Wang Xiaoyan,181928,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[28052,82347,107949]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128604,Wang Xin,181929,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[114714,120081]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128617,Wang Yan,181930,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[13183,65963,82350,127187,138293]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128618,Wang Yan,181931,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[13183,65963,82350,127187,138293]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128619,Wang Yan,181932,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[13183,65963,82350,127187,138293]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128620,Wang Yan,181933,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[13183,65963,82350,127187,138293]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128622,Wang Yang,181935,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[112883,144121]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128624,Wang Yi,181936,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[51787,112807]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128625,Wang Yi,181937,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[51787,112807]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128630,Wang Ying,181938,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[1446,101223,112818,138294]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128631,Wang Ying,181939,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[1446,101223,112818,138294]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128632,Wang Ying,181940,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[1446,101223,112818,138294]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128635,Wang Yong,181941,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[55001,112878]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128636,Wang Yong,181942,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[55001,112878]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128645,Wang Zhen,181945,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[120578,130483]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128646,Wang Zhen,181946,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[120578,130483]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128881,Hiroshi Watanabe,181987,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[12915,55826]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128882,Hiroshi Watanabe,181988,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[12915,55826]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128889,Kazumi Watanabe,181989,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[42780,72114]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,128890,Kazumi Watanabe,181990,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[42780,72114]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,129142,Marc Weber,182019,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[37738,139966]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,129541,Peter Wells,182100,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[69062,103483]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,129542,Peter Wells,182101,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[69062,103483]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,130932,Win Maung,182310,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[4654,26435,55982]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,130933,Win Maung,182311,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[4654,26435,55982]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,131316,Manfred Wolf,182416,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[98225,98226]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,131317,Manfred Wolf,182417,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[98225,98226]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,131701,George Wright,182481,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[65789,145495]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,131780,Wu Di,182497,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[107950,127136]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,131781,Wu Di,182498,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[107950,127136]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,131835,Wu Yanan,182501,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[389,107637,120071]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,131836,Wu Yanan,182502,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[389,107637,120071]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,131837,Wu Yanan,182503,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[389,107637,120071]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132060,Xu Haifeng,182550,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[9299,41309]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132061,Xu Haifeng,182551,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[9299,41309]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132302,Hiroshi Yamamoto,182574,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[1940,72121]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132303,Hiroshi Yamamoto,182575,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[1940,72121]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132489,Yang Guang,182591,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[66044,109634]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132490,Yang Guang,182592,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[66044,109634]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132510,Yang Jian,182594,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[103394,138441]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132561,Yang Yang,182596,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[82432,99420]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132562,Yang Yang,182597,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[82432,99420]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132703,Oleksandr Yatsenko,182617,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[2176,89331]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,132704,Oleksandr Yatsenko,182618,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[2176,89331]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133048,Takashi Yokoyama,182689,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[48542,54026]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133049,Takashi Yokoyama,182690,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[48542,54026]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133124,Masami Yoshida,182701,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[72136,72137]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133125,Masami Yoshida,182702,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[72136,72137]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133133,Shuichi Yoshida,182703,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[58706,141115]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133263,Mohamed Youssef,182713,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[46074,55170]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133264,Mohamed Youssef,182714,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[46074,55170]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133267,Muhammad Youssef,182715,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[4896,73870]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133268,Muhammad Youssef,182716,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[4896,73870]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133456,Yun Chol,182732,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[56175,99457]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133457,Yun Chol,182733,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[56175,99457]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133471,Yun Jeong-Suk,182735,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[20691,52289]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,133472,Yun Jeong-Suk,182736,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[20691,52289]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134425,Zhang Bin,183007,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[7366,34409,115401]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134426,Zhang Bin,183008,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[7366,34409,115401]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134427,Zhang Bin,183009,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[7366,34409,115401]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134457,Zhang Guowei,183010,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[66050,120587]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134458,Zhang Guowei,183011,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[66050,120587]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134463,Zhang Hong,183012,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[31702,125226]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134464,Zhang Hong,183013,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[31702,125226]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134465,Zhang Hongbo,183014,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[98414,112093]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134466,Zhang Hongbo,183015,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[98414,112093]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134468,Zhang Hui,183016,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[5539,118246]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134469,Zhang Hui,183017,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[5539,118246]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134474,Zhang Jian,183018,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[21329,120283]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134475,Zhang Jian,183019,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[21329,120283]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134480,Zhang Jing,183020,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[99592,127272]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134481,Zhang Jing,183021,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[99592,127272]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134489,Zhang Jun,183024,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[82049,120592,138417]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134490,Zhang Jun,183025,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[82049,120592,138417]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134492,Zhang Kexin,183026,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[125219,133947]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134494,Zhang Lei,183027,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[90060,120259,121550]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134496,Zhang Lei,183028,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[90060,120259,121550]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134497,Zhang Lei,183029,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[90060,120259,121550]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134498,Zhang Li,183030,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[31703,82461,104931,113830]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134500,Zhang Li,183031,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[31703,82461,104931,113830]"
fuente2,data/intermediate/cleaned/fuente2_athlete_events.csv,134501,Zhang Li,183032,DETERMINISTIC_AMBIGUOUS,,Nombre auxiliar exacto con múltiples candidatos; la evidencia contextual no produjo un candidato único.,,AMBIGUOUS,"[31703,82461,104931,113830]"
